S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
94,2026-01-20,"1,053.10","1,056.10","1,053.10","1,056.10",-1.58,50.00,"52,730.00"
95,2026-01-18,"1,073.00","1,073.00","1,073.00","1,073.00",-0.01,25.00,"26,825.00"
96,2026-01-14,"1,073.10","1,073.10","1,073.10","1,073.10",-2.0,25.00,"26,827.50"
97,2026-01-13,"1,072.00","1,095.00","1,072.00","1,095.00",1.01,500.00,"545,934.00"
98,2026-01-12,"1,082.00","1,084.00","1,082.00","1,084.00",0.37,50.00,"54,150.00"
99,2026-01-08,"1,081.00","1,081.00","1,080.00","1,080.00",0.37,105.00,"113,475.00"
100,2026-01-07,"1,077.00","1,077.00","1,076.00","1,076.00",-1.91,30.00,"32,290.00"
101,2026-01-06,"1,081.00","1,097.00","1,081.00","1,097.00",1.11,525.00,"575,525.00"
102,2026-01-05,"1,078.00","1,085.00","1,078.00","1,085.00",0.37,50.00,"54,075.00"
103,2026-01-01,"1,081.00","1,081.00","1,081.00","1,081.00",-1.01,100.00,"108,100.00"
104,2025-12-31,"1,080.00","1,092.00","1,080.00","1,092.00",0.18,250.00,"272,700.00"
105,2025-12-29,"1,087.10","1,090.00","1,087.10","1,090.00",0.27,105.00,"114,350.00"
106,2025-12-28,"1,090.00","1,090.00","1,087.10","1,087.10",-0.72,300.00,"326,630.00"
107,2025-12-24,"1,082.00","1,095.00","1,082.00","1,095.00",-0.82,300.00,"326,555.00"
108,2025-12-21,"1,074.00","1,104.00","1,074.00","1,104.00",2.32,975.00,"1,074,217.50"
109,2025-12-17,"1,073.00","1,079.00","1,073.00","1,079.00",1.12,75.00,"80,625.00"
110,2025-12-15,"1,067.00","1,067.00","1,067.00","1,067.00",-1.3,50.00,"53,350.00"
111,2025-12-14,"1,081.00","1,081.00","1,081.00","1,081.00",-1.99,100.00,"108,100.00"
112,2025-12-11,"1,100.00","1,125.00","1,100.00","1,103.00",0.73,"2,254.00","2,534,205.00"
113,2025-12-10,"1,110.00","1,114.00","1,095.00","1,095.00",-1.35,170.00,"188,545.00"
114,2025-12-09,"1,120.00","1,125.00","1,102.00","1,110.00",0.29,720.00,"803,650.00"
115,2025-12-08,"1,085.10","1,106.80","1,085.10","1,106.80",2.01,"2,169.00","2,388,415.10"
116,2025-12-03,"1,080.80","1,085.00","1,080.80","1,085.00",0.78,120.00,"129,780.00"
117,2025-12-02,"1,076.60","1,076.60","1,076.60","1,076.60",0.24,30.00,"32,298.00"
118,2025-12-01,"1,087.00","1,087.00","1,074.00","1,074.00",-2.31,325.00,"352,950.00"
119,2025-11-30,"1,087.00","1,099.40","1,078.00","1,099.40",1.8,"1,084.00","1,178,944.20"
120,2025-11-27,"1,069.10","1,080.00","1,069.10","1,080.00",1.12,358.00,"385,684.20"
121,2025-11-26,"1,068.00","1,068.00","1,068.00","1,068.00",0.56,15.00,"16,020.00"
122,2025-11-25,"1,070.00","1,070.00","1,062.10","1,062.10",0.1,330.00,"352,463.00"
123,2025-11-24,"1,071.20","1,071.20","1,061.00","1,061.00",-2.35,176.00,"188,266.10"
124,2025-11-23,"1,066.00","1,086.50","1,050.00","1,086.50",2.11,"1,989.00","2,152,354.50"
125,2025-11-20,"1,067.00","1,067.00","1,063.00","1,064.00",0.18,200.00,"212,925.00"
126,2025-11-19,"1,057.00","1,065.00","1,056.10","1,062.10",-0.55,234.00,"248,130.90"
127,2025-11-18,"1,065.00","1,068.00","1,064.10","1,068.00",-0.04,"1,350.00","1,438,912.50"
128,2025-11-17,"1,070.00","1,070.00","1,059.30","1,068.40",-0.06,175.00,"186,540.00"
129,2025-11-16,"1,000.00","1,082.40","1,000.00","1,069.00",6.9,224.00,"237,952.10"
