S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
112,2026-03-11,"1,902.00","1,978.00","1,883.00","1,891.10",-2.52,"142,698.00","273,212,607.80"
113,2026-03-10,"2,060.00","2,060.00","1,930.60","1,940.00",-4.43,"206,056.00","407,594,908.40"
114,2026-03-09,"1,922.70","2,040.00","1,922.70","2,030.00",7.69,"14,261.00","28,682,723.00"
115,2026-03-03,"1,840.40","1,895.00","1,815.00","1,885.00",2.42,"132,134.00","246,753,378.00"
116,2026-03-01,"1,835.00","1,860.00","1,807.00","1,840.40",-0.79,"120,554.00","221,071,633.30"
117,2026-02-26,"1,895.00","1,916.00","1,830.00","1,855.00",-2.31,"83,064.00","155,195,443.10"
118,2026-02-25,"1,845.00","1,950.00","1,845.00","1,898.90",1.49,"122,755.00","234,713,682.60"
119,2026-02-24,"1,780.00","1,875.00","1,780.00","1,871.10",5.71,"207,908.00","377,291,320.30"
120,2026-02-23,"1,788.00","1,887.00","1,762.00","1,770.00",-2.85,"159,678.00","287,886,070.00"
121,2026-02-22,"1,870.00","1,938.00","1,818.00","1,822.00",-4.41,"170,423.00","317,780,938.70"
122,2026-02-17,"1,965.00","1,980.00","1,901.00","1,906.00",-2.76,"145,770.00","283,268,419.60"
123,2026-02-16,"1,892.00","1,979.90","1,892.00","1,960.00",3.59,"177,335.00","344,211,045.60"
124,2026-02-12,"1,948.00","1,974.00","1,852.00","1,892.00",-0.94,"229,050.00","434,236,761.50"
125,2026-02-11,"1,933.00","2,011.00","1,896.00","1,910.00",-1.19,"143,236.00","274,991,976.10"
126,2026-02-10,"1,939.00","2,014.90","1,918.00","1,933.00",-0.31,"162,032.00","318,325,898.00"
127,2026-02-09,"2,020.00","2,050.00","1,900.00","1,939.00",-3.97,"273,774.00","540,474,871.00"
128,2026-02-08,"2,115.00","2,155.00","2,019.10","2,019.10",-4.53,"202,578.00","424,156,406.50"
129,2026-02-05,"2,075.00","2,150.00","2,075.00","2,115.00",1.93,"255,450.00","537,410,767.70"
130,2026-02-04,"2,171.40","2,171.40","2,045.00","2,075.00",-2.53,"286,844.00","603,059,715.60"
131,2026-02-03,"2,071.30","2,233.00","2,071.30","2,128.90",4.84,"273,987.00","592,908,411.50"
132,2026-02-02,"1,855.00","2,030.70","1,855.00","2,030.70",10.0,"194,676.00","385,003,033.70"
133,2026-02-01,"1,920.00","2,010.00","1,822.10","1,846.10",-4.84,"284,858.00","536,486,965.50"
134,2026-01-29,"2,174.60","2,210.00","1,940.00","1,940.00",-9.01,"254,144.00","522,954,989.00"
135,2026-01-28,"2,055.30","2,159.90","2,022.70","2,132.00",5.81,"237,756.00","498,804,873.30"
136,2026-01-27,"2,110.00","2,255.90","1,881.00","2,015.00",-2.64,"274,221.00","576,838,791.90"
137,2026-01-26,"1,919.10","2,069.60","1,881.50","2,069.60",10.0,"251,200.00","501,708,813.60"
138,2026-01-25,"1,744.70","1,881.50","1,744.70","1,881.50",10.0,"128,089.00","237,396,362.70"
139,2026-01-22,"1,550.00","1,710.50","1,540.00","1,710.50",10.0,"202,436.00","329,578,570.70"
