S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
373,2024-12-22,9.24,9.24,8.93,9.06,0.0,400.00,"3,629.00"
374,2024-12-19,8.96,9.24,8.96,9.06,0.0,"1,082.00","9,897.68"
375,2024-12-18,9.06,9.07,9.06,9.06,-1.95,"1,700.00","15,414.00"
376,2024-12-17,9.06,9.24,9.06,9.24,0.0,"13,200.00","121,186.00"
377,2024-12-16,8.9,9.24,8.9,9.24,5.0,400.00,"3,626.00"
378,2024-12-12,8.91,9.11,8.78,8.8,-1.46,"22,950.00","205,712.50"
379,2024-12-11,9.06,9.1,8.88,8.93,-3.25,"1,800.00","16,144.00"
380,2024-12-10,9.04,9.23,9.03,9.23,0.33,"1,600.00","14,493.00"
381,2024-12-09,9.18,9.54,9.0,9.2,-1.71,"2,700.00","25,306.00"
382,2024-12-08,9.28,9.36,9.28,9.36,0.86,"10,000.00","93,200.00"
383,2024-12-05,9.01,9.28,9.0,9.28,1.98,400.00,"3,630.00"
384,2024-12-04,9.0,9.1,9.0,9.1,-0.76,500.00,"4,520.00"
385,2024-12-03,9.27,9.35,9.17,9.17,-2.96,"1,200.00","11,114.00"
386,2024-12-02,9.16,9.45,9.1,9.45,4.3,"16,348.00","149,490.30"
387,2024-12-01,9.2,9.2,9.03,9.06,-3.41,700.00,"6,347.00"
388,2024-11-28,9.2,9.55,9.2,9.38,0.43,"1,000.00","9,372.00"
389,2024-11-27,9.31,9.34,9.31,9.34,-1.68,500.00,"4,667.00"
390,2024-11-26,9.28,9.7,9.28,9.5,0.42,"7,100.00","68,376.00"
391,2024-11-25,9.47,9.65,9.46,9.46,-0.11,"1,100.00","10,468.00"
392,2024-11-24,9.61,9.61,9.29,9.47,0.42,"7,800.00","73,827.50"
393,2024-11-21,9.2,9.43,9.13,9.43,2.72,"1,200.00","11,076.00"
394,2024-11-20,9.15,9.31,9.15,9.18,0.55,"6,300.00","57,767.00"
395,2024-11-19,9.27,9.62,9.13,9.13,-3.39,"6,400.00","59,746.00"
396,2024-11-17,9.27,9.45,9.27,9.45,3.96,300.00,"2,799.00"
397,2024-11-14,8.91,9.09,8.91,9.09,2.02,400.00,"3,584.00"
398,2024-11-13,9.09,9.99,8.91,8.91,-1.98,"24,800.00","242,410.00"
399,2024-11-12,9.0,9.11,8.92,9.09,-0.76,"3,700.00","33,632.00"
400,2024-11-11,9.01,9.16,8.98,9.16,-0.11,900.00,"8,143.00"
401,2024-11-10,9.03,9.73,8.85,9.17,-0.33,"5,800.00","54,237.00"
402,2024-11-06,9.11,9.2,9.11,9.2,0.22,"3,300.00","30,157.00"
403,2024-11-05,9.01,9.18,9.0,9.18,0.0,"1,200.00","10,927.00"
404,2024-10-30,9.0,9.18,9.0,9.18,0.22,600.00,"5,490.00"
405,2024-10-29,9.47,9.47,9.16,9.16,-1.4,700.00,"6,483.00"
406,2024-10-28,8.95,9.29,8.94,9.29,5.81,"26,260.00","243,676.40"
407,2024-10-27,8.96,8.96,8.78,8.78,-1.57,"5,600.00","50,122.00"
408,2024-10-24,9.05,9.05,8.87,8.92,-3.25,"2,800.00","25,065.00"
409,2024-10-23,9.58,9.58,9.22,9.22,-2.02,"3,000.00","28,041.00"
410,2024-10-22,9.02,9.41,8.67,9.41,2.28,"7,450.00","69,308.50"
411,2024-10-21,9.2,9.2,9.02,9.2,1.55,"2,675.00","24,291.25"
412,2024-10-20,8.86,9.22,8.86,9.06,0.22,"7,350.00","66,466.00"
413,2024-10-17,8.91,9.04,8.9,9.04,0.0,700.00,"6,301.00"
414,2024-10-16,9.2,9.2,9.04,9.04,0.0,600.00,"5,440.00"
415,2024-10-15,9.04,9.04,9.04,9.04,-1.95,200.00,"1,808.00"
416,2024-10-09,8.87,9.4,8.87,9.22,5.98,500.00,"4,575.00"
417,2024-10-08,8.8,8.8,8.7,8.7,0.81,900.00,"7,890.00"
418,2024-10-07,9.14,9.14,8.62,8.63,-7.4,"19,511.00","169,853.62"
419,2024-10-06,10.09,10.09,9.32,9.32,-9.43,"1,650.00","15,569.00"
420,2024-10-02,10.9,10.9,10.29,10.29,-3.83,775.00,"8,151.75"
421,2024-10-01,9.73,10.91,8.92,10.7,7.86,"4,550.00","43,659.50"
422,2024-09-30,8.84,9.92,8.51,9.92,9.98,"2,400.00","21,768.00"
423,2024-09-29,8.47,9.02,8.47,9.02,6.49,"1,100.00","9,435.00"
424,2024-09-26,8.63,8.8,8.47,8.47,-3.75,"2,700.00","23,577.00"
425,2024-09-25,8.62,8.8,8.61,8.8,1.15,"2,601.00","22,848.80"
426,2024-09-24,8.85,8.87,8.68,8.7,0.0,"9,600.00","84,998.00"
427,2024-09-23,8.75,8.75,8.61,8.7,-0.57,"1,650.00","14,357.50"
428,2024-09-22,8.58,8.75,8.5,8.75,1.98,801.00,"6,904.75"
429,2024-09-18,8.58,8.58,8.43,8.58,0.0,700.00,"5,950.00"
430,2024-09-16,8.5,8.58,8.42,8.58,0.82,900.00,"7,698.00"
431,2024-09-15,8.61,8.61,8.45,8.51,-3.08,920.00,"7,829.60"
432,2024-09-12,8.44,8.95,8.44,8.78,2.09,"1,201.00","10,418.44"
433,2024-09-11,8.78,8.78,8.51,8.6,-3.91,700.00,"6,040.00"
434,2024-09-10,8.77,8.95,8.77,8.95,4.07,"1,740.00","15,521.00"
435,2024-09-09,8.75,8.78,8.46,8.6,-3.59,"4,150.00","35,670.50"
436,2024-09-08,9.18,9.3,8.92,8.92,-2.83,"9,600.00","86,204.00"
437,2024-09-05,9.03,9.18,9.0,9.18,1.55,"2,950.00","26,617.00"
438,2024-09-04,9.21,9.21,9.04,9.04,-3.73,"2,700.00","24,850.00"
439,2024-09-03,9.39,9.39,9.39,9.39,-1.98,"2,200.00","20,658.00"
440,2024-09-02,9.25,9.58,9.25,9.58,3.57,"8,700.00","82,279.20"
441,2024-09-01,9.3,9.3,9.2,9.25,-0.32,"3,200.00","29,455.00"
442,2024-08-29,9.1,9.28,9.1,9.28,0.0,"5,851.00","54,000.28"
443,2024-08-28,9.28,9.28,9.1,9.28,0.0,"3,310.00","30,572.80"
444,2024-08-27,8.93,9.28,8.93,9.28,1.87,"2,350.00","21,246.00"
445,2024-08-25,9.1,9.25,9.1,9.11,-1.73,610.00,"5,574.50"
446,2024-08-22,9.2,9.7,9.02,9.27,-1.17,"6,800.00","63,100.00"
447,2024-08-21,9.28,9.46,9.28,9.38,-0.85,"2,350.00","21,995.50"
448,2024-08-18,9.41,9.5,9.41,9.46,0.53,"14,100.00","133,389.00"
449,2024-08-15,9.3,9.6,9.18,9.41,-0.42,"9,220.00","86,502.00"
