S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
94,2026-04-16,9.15,9.35,9.15,9.23,-0.65,"13,100.00","121,071.00"
95,2026-04-15,9.28,9.3,9.15,9.29,0.0,"42,900.00","398,484.00"
96,2026-04-13,9.28,9.35,9.28,9.29,0.11,"3,800.00","35,288.00"
97,2026-04-10,9.25,9.43,9.1,9.28,0.32,"11,250.00","105,592.00"
98,2026-04-09,9.12,9.38,8.94,9.25,-0.54,"48,927.00","449,193.87"
99,2026-04-08,9.12,9.34,9.12,9.3,0.0,"1,700.00","15,694.00"
100,2026-04-07,9.2,9.38,9.2,9.3,0.65,"7,300.00","67,737.50"
101,2026-04-06,8.98,9.34,8.98,9.24,0.87,"5,100.00","47,166.00"
102,2026-04-05,9.32,9.32,9.16,9.16,-1.82,"11,000.00","102,360.00"
103,2026-04-02,9.32,9.33,9.32,9.33,-0.11,"5,330.00","49,722.90"
104,2026-04-01,9.2,9.67,9.2,9.34,0.32,"33,283.00","312,059.11"
105,2026-03-31,9.5,9.59,9.29,9.31,-1.06,"33,932.00","320,894.90"
106,2026-03-30,9.41,9.5,9.3,9.41,-1.98,"30,230.00","284,452.30"
107,2026-03-29,9.7,9.88,9.42,9.6,-1.03,"43,450.00","415,507.50"
108,2026-03-26,10.01,10.85,9.42,9.7,-1.72,"146,973.00","1,484,193.68"
109,2026-03-25,9.52,9.87,9.4,9.87,1.75,"43,890.00","422,192.80"
110,2026-03-24,9.37,9.82,9.37,9.7,1.57,"30,060.00","290,286.60"
111,2026-03-23,9.41,9.55,8.87,9.55,-0.52,"81,830.00","750,607.30"
112,2026-03-22,9.4,9.66,9.4,9.6,1.16,"45,400.00","429,949.04"
113,2026-03-19,9.3,9.55,9.21,9.49,1.5,"17,620.00","163,245.00"
114,2026-03-17,9.4,9.4,9.25,9.35,1.41,"13,450.00","125,794.50"
115,2026-03-16,9.5,9.5,9.22,9.22,-1.07,"3,900.00","36,709.00"
116,2026-03-15,9.5,9.87,9.29,9.32,-2.92,"15,010.00","141,441.00"
117,2026-03-12,9.65,9.79,9.35,9.6,1.37,"213,600.00","2,046,067.08"
118,2026-03-11,9.54,9.54,9.2,9.47,1.18,"16,720.00","155,648.40"
119,2026-03-10,9.56,9.56,9.12,9.36,-0.21,"6,600.00","61,748.00"
120,2026-03-09,9.38,9.38,9.38,9.38,1.96,100.00,938.00
121,2026-03-03,9.11,9.2,9.11,9.2,-0.86,"6,088.00","55,536.56"
122,2026-03-01,9.2,9.37,9.05,9.28,2.54,"7,012.00","64,412.20"
123,2026-02-26,9.3,9.3,9.0,9.05,-0.88,"1,800.00","16,448.00"
124,2026-02-25,9.3,9.3,9.08,9.13,-1.3,"5,743.00","52,846.79"
125,2026-02-24,9.43,9.43,8.81,9.25,0.0,"26,780.00","240,434.30"
126,2026-02-23,9.3,9.3,8.91,9.25,0.54,"10,960.00","98,955.00"
127,2026-02-22,9.3,9.3,9.02,9.2,0.88,"3,112.00","28,267.52"
128,2026-02-17,9.41,9.41,8.94,9.12,-1.19,"5,250.00","48,066.50"
129,2026-02-16,9.26,9.4,9.05,9.23,-0.32,"6,300.00","57,590.00"
130,2026-02-12,9.27,9.45,9.09,9.26,1.87,"2,900.00","26,864.00"
131,2026-02-11,9.46,9.46,9.0,9.09,-2.05,"3,700.00","33,930.00"
132,2026-02-10,9.4,9.4,9.05,9.28,0.65,"6,000.00","55,471.00"
133,2026-02-09,8.97,9.29,8.97,9.22,1.21,"2,500.00","22,897.00"
134,2026-02-08,9.33,9.33,9.11,9.11,-0.44,"6,300.00","57,850.00"
135,2026-02-05,9.55,9.55,9.1,9.15,-2.35,"8,800.00","81,125.00"
136,2026-02-04,9.41,9.41,9.2,9.37,1.52,"508,700.00","4,688,333.21"
